Date,Pascals,Meters,Celsius,X,Y,Z
22:3:53,100610,59,24,328,327,427
22:3:56,100609,59,24,328,328,427
22:3:59,100610,59,24,328,328,427
22:4:2,100614,59,24,329,328,427
22:4:5,100612,59,24,328,328,427
22:4:8,100613,59,24,328,328,427
22:4:11,100614,59,24,328,328,427
22:4:14,100612,59,24,328,328,427
22:4:17,100611,59,24,328,328,427
22:4:20,100610,59,24,329,328,427
22:4:23,100610,59,24,328,328,427
22:4:26,100610,59,24,329,328,427
22:4:29,100610,59,24,328,328,427
22:4:32,100612,59,24,328,328,427
22:4:35,100613,59,24,328,328,427
22:4:38,100610,59,24,328,328,427
22:4:41,100612,59,24,328,328,427
22:4:44,100615,59,24,328,328,427
22:4:47,100610,59,24,329,328,427
22:4:50,100613,59,24,328,328,427
22:4:53,100616,59,24,328,328,427
22:4:56,100615,59,24,328,328,427
22:4:59,100613,59,24,328,328,427
22:5:2,100612,59,24,328,327,427
22:5:5,100612,59,24,328,328,427
22:5:8,100614,59,24,328,327,427
22:5:11,100615,59,24,328,328,427
22:5:13,100614,59,24,328,328,427
22:5:16,100609,59,24,328,328,427
22:5:19,100615,59,24,328,327,427
22:5:22,100617,59,24,328,328,427
22:5:25,100614,59,24,328,328,426
22:5:28,100611,59,24,328,328,427
22:5:31,100616,59,24,328,328,427
22:5:34,100614,59,24,328,328,427
22:5:37,100613,59,24,328,328,427
22:5:40,100614,59,24,328,328,427
22:5:43,100616,59,24,328,328,427
22:5:46,100612,59,24,328,328,427
22:5:49,100614,59,24,329,328,427
22:5:52,100616,59,24,328,328,427
22:5:55,100614,59,24,328,328,427
22:5:58,100614,59,24,328,327,427
22:6:1,100615,59,24,328,328,427
22:6:4,100613,59,24,328,328,427
22:6:7,100616,59,24,328,328,427
22:6:10,100616,59,24,328,328,427
22:6:13,100615,59,24,328,328,427
22:6:16,100617,59,24,328,328,427
22:6:19,100615,59,24,328,328,427
22:6:22,100616,59,24,328,328,427
22:6:25,100616,59,24,328,328,427
22:6:28,100614,59,24,329,328,427
22:6:31,100610,59,24,328,328,427
22:6:34,100614,59,24,328,328,427
22:6:37,100614,59,24,328,328,427
22:6:40,100617,59,24,328,328,427
22:6:43,100616,59,24,328,328,427
22:6:46,100617,59,24,328,328,427
22:6:49,100612,59,24,328,328,427
22:6:52,100612,59,24,328,328,427
22:6:55,100617,59,24,328,328,427
22:6:58,100613,59,24,328,327,427
22:7:1,100616,59,24,328,328,427
22:7:4,100613,59,24,328,328,427
22:7:7,100614,59,24,329,328,427
22:7:10,100611,59,24,328,328,426
22:7:13,100617,59,24,328,328,427
22:7:16,100614,59,24,328,328,427
22:7:19,100613,59,24,328,327,426
22:7:22,100615,59,24,329,328,427
22:7:25,100612,59,24,328,328,427
22:7:28,100613,59,24,328,328,427
22:7:31,100614,59,24,328,327,427
22:7:34,100616,59,24,328,328,427
22:7:37,100615,59,24,328,328,427
22:7:40,100612,59,24,328,328,427
22:7:43,100613,59,24,329,327,427
22:7:46,100612,59,24,328,328,427
22:7:49,100618,59,25,328,328,427
22:7:52,100612,59,24,328,327,427
22:7:54,100614,59,25,328,328,427
22:7:57,100617,59,25,328,328,427
22:8:0,100615,59,25,328,328,427
22:8:3,100614,59,25,328,328,427
22:8:6,100616,59,25,328,328,427
22:8:9,100616,59,25,328,328,427
22:8:12,100618,59,25,329,327,427
22:8:15,100616,59,25,329,328,426
22:8:18,100613,59,25,328,327,427
22:8:21,100615,59,25,328,328,427
22:8:24,100615,59,25,328,328,427
22:8:27,100611,59,25,328,328,427
22:8:30,100616,59,25,328,328,427
22:8:33,100613,59,25,328,328,427
22:8:36,100615,59,25,328,328,427
22:8:39,100615,59,25,328,328,427
22:8:42,100614,59,25,328,328,427
22:8:45,100614,59,25,329,328,427
22:8:48,100617,59,25,329,328,427
22:8:51,100615,59,25,328,328,427
22:8:54,100613,59,25,329,327,426
22:8:57,100613,59,25,328,328,427
22:9:0,100613,59,25,328,328,427
22:9:3,100612,59,25,329,327,426
22:9:6,100614,59,25,328,327,427
22:9:9,100616,59,25,328,328,427
22:9:12,100616,59,25,328,328,427
22:9:15,100614,59,25,328,328,427
22:9:18,100615,59,25,328,328,427
22:9:21,100615,59,25,328,328,427
22:9:24,100618,59,25,328,327,427
22:9:27,100615,59,25,328,328,427
22:9:30,100615,59,25,329,327,427
22:9:33,100617,59,25,328,328,427
22:9:36,100618,59,25,328,327,427
22:9:39,100615,59,25,328,327,427
22:9:42,100616,59,25,329,328,427
22:9:45,100614,59,25,328,327,427
22:9:48,100615,59,25,328,328,427
22:9:51,100615,59,25,328,328,427
22:9:54,100616,59,25,328,328,427
22:9:57,100612,59,25,328,328,427
22:10:0,100612,59,25,328,328,427
22:10:3,100617,59,25,328,328,427
22:10:6,100611,59,25,328,327,427
22:10:9,100615,59,25,328,328,427
22:10:12,100618,59,25,328,328,427
22:10:15,100610,59,25,328,328,427
22:10:18,100610,59,25,328,328,427
22:10:21,100615,59,25,328,328,427
22:10:24,100613,59,25,328,328,427
22:10:27,100613,59,25,328,328,427
22:10:30,100613,59,25,329,328,427
22:10:32,100613,59,25,328,328,427
22:10:35,100614,59,25,329,328,427
22:10:38,100613,59,25,328,328,426
22:10:41,100614,59,25,328,327,427
22:10:44,100614,59,25,328,328,427
22:10:47,100612,59,25,328,328,426
22:10:50,100614,59,25,328,328,426
22:10:53,100610,59,25,328,327,427
22:10:56,100611,59,25,328,328,427
22:10:59,100612,59,25,328,328,427
22:11:2,100611,59,25,328,328,427
22:11:5,100614,59,25,328,328,427
22:11:8,100612,59,25,328,327,427
22:11:11,100611,59,25,329,327,427
22:11:14,100608,59,25,328,328,427
22:11:17,100613,59,25,328,328,427
22:11:20,100610,59,25,328,328,426
22:11:23,100610,59,25,329,328,427
22:11:26,100613,59,25,328,328,427
22:11:29,100610,59,25,328,328,426
22:11:32,100613,59,25,328,328,426
22:11:35,100610,60,25,329,327,427
22:11:38,100609,59,25,328,328,427
22:11:41,100611,59,25,328,328,427
22:11:44,100611,59,25,328,328,427
22:11:47,100608,59,25,328,327,427
22:11:50,100611,59,25,329,328,427
22:11:53,100610,59,25,328,328,427
22:11:56,100612,59,25,328,328,427
22:11:59,100607,59,25,328,328,427
22:12:2,100609,59,25,328,328,427
22:12:5,100605,59,25,328,328,427
22:12:8,100609,59,25,328,328,427
22:12:11,100608,59,25,328,328,427
22:12:14,100608,59,25,328,328,427
22:12:17,100610,59,25,328,328,427
22:12:20,100608,59,25,328,328,427
22:12:23,100609,60,25,328,328,426
22:12:26,100605,59,25,328,328,427
22:12:29,100605,59,25,329,328,427
22:12:32,100609,60,25,328,328,427
22:12:35,100605,60,25,328,328,427
22:12:38,100605,60,25,328,327,427
22:12:41,100607,59,25,328,328,427
22:12:44,100608,59,25,328,328,426
22:12:47,100607,59,25,328,328,427
22:12:50,100606,59,25,328,328,427
22:12:53,100604,60,25,328,328,427
22:12:56,100609,60,25,328,328,427
22:12:59,100605,60,25,328,328,427
22:13:2,100606,60,25,328,328,427
22:13:5,100603,60,25,329,328,427
22:13:8,100605,60,25,329,328,426
22:13:10,100609,59,25,328,328,427
22:13:13,100607,60,25,328,328,427
22:13:16,100607,60,25,328,328,427
22:13:19,100605,60,25,328,328,426
22:13:22,100606,60,25,328,328,427
22:13:25,100606,60,25,328,328,427
22:13:28,100607,60,25,328,328,427
22:13:31,100604,60,25,329,327,427
22:13:34,100606,60,25,328,328,427
22:13:37,100605,60,25,328,328,427
22:13:40,100609,60,25,328,328,427
22:13:43,100600,60,25,328,328,427
22:13:46,100605,60,25,328,328,426
22:13:49,100603,60,25,329,328,427
22:13:52,100603,60,25,328,328,427
22:13:55,100602,60,25,328,328,427
22:13:58,100603,60,25,328,328,426
22:14:1,100604,60,25,328,328,427
22:14:4,100599,60,25,328,328,426
22:14:7,100600,60,25,328,328,427
22:14:10,100600,60,25,328,327,426
22:14:13,100604,60,25,328,328,427
22:14:16,100601,60,25,328,328,426
22:14:19,100599,60,25,328,328,427
22:14:22,100600,60,25,328,328,427
22:14:25,100601,60,25,328,328,426
22:14:28,100601,60,25,328,328,427
22:14:31,100598,60,25,328,328,427
22:14:34,100599,60,25,328,328,426
22:14:37,100602,60,25,328,328,426
22:14:40,100600,61,25,328,327,426
22:14:43,100599,60,25,328,328,427
22:14:46,100598,60,25,328,328,426
22:14:49,100602,60,25,329,328,426
22:14:52,100597,60,25,328,328,427
22:14:55,100602,60,25,328,328,426
22:14:58,100601,60,25,328,328,427
22:15:1,100599,60,25,328,328,427
22:15:4,100597,60,25,328,328,427
22:15:7,100602,60,25,328,328,427
22:15:10,100599,60,25,328,328,426
22:15:13,100597,60,25,328,328,426
22:15:16,100601,60,25,328,328,427
22:15:19,100601,60,25,328,327,426
22:15:22,100597,60,25,328,328,427
22:15:25,100598,60,25,328,327,427
22:15:28,100599,60,25,328,328,427
22:15:31,100600,60,25,328,328,427
22:15:34,100596,60,25,328,328,427
22:15:37,100593,60,25,328,328,427
22:15:40,100600,60,25,328,327,426
22:15:43,100599,60,25,328,328,427
22:15:46,100598,60,25,328,328,426
22:15:48,100601,60,25,329,328,427
22:15:51,100598,60,25,328,328,427
22:15:54,100598,60,25,328,327,427
22:15:57,100601,61,25,328,328,427
22:16:0,100598,60,25,328,327,427
22:16:3,100600,60,25,329,328,427
22:16:6,100599,60,25,328,328,427
22:16:9,100598,60,25,328,328,427
22:16:12,100600,60,25,328,328,427
22:16:15,100601,60,25,328,328,427
22:16:18,100596,60,25,328,328,427
22:16:21,100598,60,25,328,328,427
22:16:24,100597,60,25,328,328,426
22:16:27,100598,60,25,328,328,427
22:16:30,100599,60,25,328,328,427
22:16:33,100596,60,25,329,327,427
22:16:36,100596,60,25,328,327,427
22:16:39,100600,60,25,328,327,426
22:16:42,100597,60,25,328,327,426
22:16:45,100596,61,25,328,328,426
22:16:48,100594,60,25,328,328,427
22:16:51,100596,60,25,328,327,427
22:16:54,100596,60,25,329,328,427
22:16:57,100595,60,25,328,328,427
22:17:0,100597,60,25,328,328,427
22:17:3,100596,61,25,328,328,427
22:17:6,100596,60,25,329,328,427
22:17:9,100601,60,25,328,327,427
22:17:12,100598,60,25,328,328,426
22:17:15,100599,60,25,328,328,427
22:17:18,100596,60,25,328,328,427
22:17:21,100596,60,25,328,328,427
22:17:24,100598,60,25,328,328,426
22:17:27,100599,60,25,328,328,427
22:17:30,100596,60,25,328,327,427
22:17:33,100596,60,25,328,328,427
22:17:36,100598,60,25,328,328,427
22:17:39,100597,60,25,328,328,427
22:17:42,100596,60,25,328,328,426
22:17:45,100600,60,25,328,327,427
22:17:48,100595,61,25,328,328,427
22:17:51,100596,60,25,328,327,426
22:17:54,100595,61,25,328,328,427
22:17:57,100598,60,25,328,327,427
22:18:0,100596,60,25,328,328,427
22:18:3,100598,60,25,328,327,427
22:18:6,100597,60,25,328,328,427
22:18:9,100596,60,25,328,328,427
22:18:12,100597,60,25,328,328,427
22:18:15,100594,60,25,328,328,427
22:18:18,100598,60,25,329,328,427
22:18:21,100597,60,25,328,328,427
22:18:23,100599,60,25,328,328,427
22:18:26,100598,60,25,328,327,427
22:18:29,100597,60,25,328,328,427
22:18:32,100595,60,25,328,328,426
22:18:35,100599,60,25,328,328,426
22:18:38,100596,60,25,328,328,427
22:18:41,100597,60,25,328,327,427
22:18:44,100599,60,25,328,328,427
22:18:47,100594,60,25,329,328,427
22:18:50,100597,60,25,328,327,426
22:18:53,100596,60,25,328,328,427
22:18:56,100597,60,25,329,327,427
22:18:59,100597,60,25,328,328,427
22:19:2,100599,60,25,328,328,427
22:19:5,100598,60,25,328,328,427
22:19:8,100595,61,25,328,328,427
22:19:11,100597,60,25,328,328,427
22:19:14,100598,61,25,329,328,427
22:19:17,100596,60,25,328,327,427
22:19:20,100597,60,25,328,327,426
22:19:23,100596,60,25,328,328,427
22:19:26,100596,60,25,328,328,427
22:19:29,100597,60,25,328,328,427
22:19:32,100596,60,25,328,328,427
22:19:35,100597,60,25,328,328,427
22:19:38,100596,60,25,328,328,427
22:19:41,100594,60,25,328,327,426
22:19:44,100597,60,25,328,328,427
22:19:47,100598,60,25,328,328,426
22:19:50,100599,60,25,328,328,427
22:19:53,100599,60,25,328,328,426
22:19:56,100597,60,25,328,327,427
22:19:59,100598,60,25,328,327,427
22:20:2,100595,60,25,328,327,426
22:20:5,100598,60,25,328,328,427
22:20:8,100598,61,25,328,327,426
22:20:11,100596,60,25,328,328,427
22:20:14,100598,60,25,328,328,427
22:20:17,100598,60,25,328,328,427
22:20:20,100598,60,25,328,328,427
22:20:23,100597,60,25,329,328,427
22:20:26,100598,60,25,328,328,427
22:20:29,100598,61,25,328,328,426
22:20:32,100598,60,25,328,328,427
22:20:35,100597,61,25,328,328,426
22:20:38,100597,60,25,328,328,427
22:20:41,100596,60,25,329,327,427
22:20:44,100594,60,25,328,328,427
22:20:47,100594,60,25,329,327,427
22:20:50,100597,60,25,328,328,427
22:20:53,100596,60,25,328,328,427
22:20:56,100597,60,25,328,328,427
22:20:59,100594,60,25,328,328,427
22:21:1,100598,60,25,328,327,426
22:21:4,100597,60,25,328,328,426
22:21:7,100596,60,25,328,328,426
22:21:10,100597,60,25,328,328,427
22:21:13,100596,60,25,328,327,426
22:21:16,100596,60,25,328,328,427
22:21:19,100594,60,25,328,328,426
22:21:22,100596,60,25,328,327,427
22:21:25,100598,60,25,328,328,427
22:21:28,100596,60,25,328,328,427
22:21:31,100599,60,25,328,328,427
22:21:34,100597,60,25,328,328,427
22:21:37,100598,60,25,329,327,426
22:21:40,100596,61,25,329,328,427
22:21:43,100595,60,25,328,327,426
22:21:46,100596,60,25,328,328,426
22:21:49,100598,60,25,328,328,427
22:21:52,100599,61,25,328,328,427
22:21:55,100594,60,25,328,328,427
22:21:58,100597,61,25,328,328,427
22:22:1,100595,60,25,328,327,426
22:22:4,100592,60,25,328,328,427
22:22:7,100593,60,25,328,327,427
22:22:10,100594,60,25,329,327,426
22:22:13,100595,60,25,329,327,427
22:22:16,100594,60,25,328,328,427
22:22:19,100595,61,25,328,328,427
22:22:22,100594,61,25,328,328,427
22:22:25,100595,61,25,329,328,426
22:22:28,100595,60,25,328,328,427
22:22:31,100598,60,25,328,328,427
22:22:34,100595,60,25,328,328,427
22:22:37,100593,60,25,328,328,426
22:22:40,100597,61,25,328,328,426
22:22:43,100597,61,25,328,328,426
22:22:46,100596,61,25,328,327,427
22:22:49,100595,60,25,328,327,426
22:22:52,100596,61,25,328,328,426
22:22:55,100596,60,25,328,328,427
22:22:58,100595,60,25,328,328,427
22:23:1,100598,61,25,328,328,426
22:23:4,100595,60,25,328,328,427
22:23:7,100597,60,25,328,327,427
22:23:10,100595,60,25,329,328,427
22:23:13,100598,60,25,328,328,427
22:23:16,100600,60,25,328,328,427
22:23:19,100594,61,25,329,328,427
22:23:22,100595,60,25,328,327,426
22:23:25,100599,61,25,328,328,427
22:23:28,100595,60,25,328,328,427
22:23:31,100597,61,25,328,327,426
22:23:34,100594,60,25,328,327,427
22:23:37,100600,60,25,328,328,426
22:23:39,100599,60,25,328,328,427
22:23:42,100597,60,25,328,328,426
22:23:45,100596,60,25,328,328,427
22:23:48,100595,60,25,329,328,427
22:23:51,100595,61,25,328,328,426
22:23:54,100594,60,25,329,328,426
22:23:57,100598,61,25,328,328,427
22:24:0,100598,61,25,328,327,426
22:24:3,100596,61,25,328,328,426
22:24:6,100593,60,25,328,328,426
22:24:9,100595,60,25,328,328,426
22:24:12,100598,60,25,328,327,426
22:24:15,100595,61,25,328,328,426
22:24:18,100594,61,25,329,328,427
22:24:21,100596,60,25,328,327,427
22:24:24,100594,61,25,329,327,427
22:24:27,100597,61,25,328,327,427
22:24:30,100597,61,25,329,328,426
22:24:33,100594,61,25,328,328,427
22:24:36,100596,61,25,328,328,427
22:24:39,100594,61,25,328,328,427
22:24:42,100595,60,25,328,328,427
22:24:45,100593,60,25,328,328,426
22:24:48,100596,60,25,328,328,427
22:24:51,100596,60,25,328,327,427
22:24:54,100593,61,25,328,328,426
22:24:57,100594,61,25,328,327,426
22:25:0,100594,61,25,328,327,426
22:25:3,100593,61,25,329,328,427
22:25:6,100595,61,25,328,328,426
22:25:9,100591,60,25,328,328,427
22:25:12,100596,60,25,328,328,426
22:25:15,100594,61,25,328,328,427
22:25:18,100593,61,25,328,328,426
22:25:21,100597,61,25,329,327,427
22:25:24,100595,60,25,328,328,427
22:25:27,100595,60,25,328,328,427
22:25:30,100593,60,25,328,327,427
22:25:33,100594,61,25,328,328,426
22:25:36,100597,61,25,328,328,427
22:25:39,100594,60,25,328,328,426
22:25:42,100592,61,25,328,328,427
22:25:45,100594,60,25,328,327,426
22:25:48,100594,61,25,328,328,427
22:25:51,100594,60,25,328,327,427
22:25:54,100598,61,25,329,328,427
22:25:57,100593,61,25,328,328,427
22:26:0,100593,61,25,328,328,426
22:26:3,100595,61,25,328,328,427
22:26:6,100597,60,25,329,327,427
22:26:9,100595,61,25,328,328,426
22:26:11,100597,61,25,328,328,427
22:26:14,100597,61,25,328,328,427
22:26:17,100595,61,25,328,328,427
22:26:20,100596,60,25,328,327,427
22:26:23,100594,61,25,329,327,427
22:26:26,100592,61,25,328,328,427
22:26:29,100596,60,25,328,328,426
22:26:32,100593,60,25,328,328,427
22:26:35,100596,61,25,328,328,426
22:26:38,100590,60,25,328,328,426
22:26:41,100595,61,25,328,328,427
22:26:44,100594,60,25,328,327,427
22:26:47,100594,61,25,329,328,427
22:26:50,100594,61,25,328,328,427
22:26:53,100593,60,25,328,328,427
22:26:56,100592,60,25,328,327,426
22:26:59,100594,61,25,328,328,427
22:27:2,100595,61,25,328,327,427
22:27:5,100595,61,25,328,327,427
22:27:8,100599,61,25,328,328,426
22:27:11,100596,61,25,328,327,426
22:27:14,100597,60,25,328,327,427
22:27:17,100595,60,25,328,328,426
22:27:20,100597,60,25,328,327,427
22:27:23,100596,61,25,328,327,427
22:27:26,100596,60,25,328,328,427
22:27:29,100596,60,25,328,327,427
22:27:32,100596,60,25,328,328,427
22:27:35,100595,60,25,329,328,427
22:27:38,100595,61,25,328,328,426
22:27:41,100593,60,25,328,327,427
22:27:44,100600,60,25,328,328,426
22:27:47,100597,60,25,328,327,427
22:27:50,100597,60,25,328,328,426
22:27:53,100596,60,25,328,328,427
22:27:56,100596,61,25,328,328,426
22:27:59,100595,61,25,328,328,427
22:28:2,100597,60,25,328,328,426
22:28:5,100598,60,25,329,327,427
22:28:8,100596,60,25,328,328,427
22:28:11,100596,60,25,328,328,427
22:28:14,100596,61,25,328,328,426
22:28:17,100596,60,25,328,327,427
22:28:20,100599,60,25,328,328,427
22:28:23,100597,60,25,328,328,427
22:28:26,100595,61,25,328,328,427
22:28:29,100595,60,25,329,328,427
22:28:32,100596,61,25,328,328,427
22:28:35,100594,60,25,328,328,426
22:28:38,100596,61,25,328,328,427
22:28:41,100599,61,25,328,328,426
22:28:44,100595,61,25,329,327,427
22:28:46,100596,60,25,328,328,427
22:28:49,100596,60,25,328,328,426
22:28:52,100596,60,25,328,328,427
22:28:55,100598,60,25,328,328,427
22:28:58,100596,60,25,328,327,426
22:29:1,100598,60,25,328,327,426
22:29:4,100595,61,25,328,328,426
22:29:7,100593,60,25,328,328,427
22:29:10,100599,60,25,328,328,426
22:29:13,100598,60,25,328,327,426
22:29:16,100596,60,25,328,327,427
22:29:19,100595,61,25,328,328,426
22:29:22,100598,60,25,328,328,427
22:29:25,100598,60,25,328,328,427
22:29:28,100597,60,25,328,328,426
22:29:31,100593,60,25,328,328,426
22:29:34,100597,60,25,328,328,426
22:29:37,100596,60,25,329,327,426
22:29:40,100595,60,25,328,328,426
22:29:43,100599,60,25,328,328,426
22:29:46,100596,61,25,329,328,427
22:29:49,100598,60,25,328,328,427
22:29:52,100596,60,25,328,328,426
22:29:55,100600,60,25,329,327,426
22:29:58,100598,60,25,328,328,427
22:30:1,100598,60,25,328,328,427
22:30:4,100600,60,25,328,328,427
22:30:7,100596,60,25,329,328,427
22:30:10,100594,61,25,328,328,426
22:30:13,100597,60,25,328,328,426
22:30:16,100598,60,25,328,327,427
22:30:19,100598,60,25,328,327,426
22:30:22,100595,60,25,328,328,427
22:30:25,100600,60,25,329,328,427
22:30:28,100594,60,25,328,328,426
22:30:31,100596,60,25,328,328,427
22:30:34,100596,60,25,328,328,427
22:30:37,100595,60,25,328,328,427
22:30:40,100593,61,25,328,328,427
22:30:43,100598,60,25,328,328,426
22:30:46,100596,60,25,328,328,427
22:30:49,100597,60,25,328,328,426
22:30:52,100599,60,25,328,328,426
22:30:55,100595,60,25,328,327,426
22:30:58,100599,61,25,328,328,426
22:31:1,100597,60,25,329,327,427
22:31:4,100595,61,25,328,328,426
22:31:7,100596,60,25,329,328,426
22:31:10,100597,60,25,328,328,427
22:31:13,100596,60,25,329,328,427
22:31:16,100595,60,25,328,328,427
22:31:19,100594,60,25,329,328,426
22:31:21,100596,60,25,328,328,426
22:31:24,100595,60,25,328,328,427
22:31:27,100599,61,25,328,328,427
22:31:30,100597,60,25,328,327,427
22:31:33,100593,61,25,328,327,427
22:31:36,100596,61,25,328,328,426
22:31:39,100599,60,25,328,327,426
22:31:42,100598,60,25,328,328,427
22:31:45,100599,61,25,328,327,427
22:31:48,100597,60,25,328,328,427
22:31:51,100599,60,25,328,328,426
22:31:54,100599,60,25,328,328,427
22:31:57,100596,60,25,328,328,426
22:32:0,100599,60,25,329,328,427
22:32:3,100599,60,25,328,328,426
22:32:6,100596,60,25,328,327,426
22:32:9,100598,60,25,328,328,426
22:32:12,100598,60,25,328,328,427
22:32:15,100595,60,25,329,328,427
22:32:18,100598,60,25,328,328,427
22:32:21,100601,60,25,328,328,427
22:32:24,100599,60,25,328,328,426
22:32:27,100599,60,25,328,328,426
22:32:30,100597,60,25,328,328,427
22:32:33,100597,60,25,328,327,427
22:32:36,100596,60,25,328,328,427
22:32:39,100599,60,25,328,328,426
22:32:42,100596,60,25,328,328,427
22:32:45,100598,60,25,328,328,427
22:32:48,100598,60,25,328,328,426
22:32:51,100598,60,25,329,328,427
22:32:54,100597,60,25,328,328,427
22:32:57,100599,60,25,328,327,426
22:33:0,100599,60,25,329,328,427
22:33:3,100597,60,25,328,328,427
22:33:6,100597,60,25,328,328,426
22:33:9,100597,61,25,328,327,426
22:33:12,100598,61,25,328,327,427
22:33:15,100598,60,25,328,328,426
22:33:18,100598,60,25,328,328,427
22:33:21,100597,60,25,328,328,426
22:33:24,100599,61,25,328,328,426
22:33:27,100597,60,25,328,327,427
22:33:30,100598,60,25,328,328,426
22:33:33,100599,60,25,328,328,427
22:33:36,100598,60,25,328,327,427
22:33:39,100597,60,25,329,328,427
22:33:42,100597,60,25,328,328,426
